2,4,5,6,7,8,9,10,11,12,13,14,26,27,28,29,30,31,32
5.099019527435303,10.24695110321045,16.792856216430664,11.224971771240234,12.041594505310059,8.5440034866333,17.72004508972168,17.291616439819336,13.928388595581055,11.090536117553711,15.264337539672852,17.8885440826416,23.853721618652344,12.206555366516113,30.82206916809082,19.131126403808594,20.2237491607666,24.26932144165039,26.191600799560547
